10000 4 0
5231     2502	1143	383	2601
5232     2555	2227	897	2698
5233     2215	2095	2556	2378
5234     223	1641	224	2377
5235     4		1033	2600	922
5236     156	1268	1267	2585
5237     1733	2721	763	1634
5238     2446	2328	2445	2504
5239     463	2100	590	635
5240     1879	1629	1628	2598
5241     477	1133	398	249
5242     3		2217	1039	565
5243     340	136	1701	2675
5244     2410	18	2546	637
5245     2505	2384	2602	2603
5246     2664	1560	2450	2529
5247     587	2090	2091	2172
5248     2615	1466	1465	1512
5249     1594	1603	294	1791
5250     122	706	2375	2376
5251     162	1525	1902	1182
5252     2504	1304	2537	2328
5253     44		2440	170	2061
5254     390	388	389	2690
5255     1608	1897	2535	1892
5256     1020	1024	2291	737
5257     1729	962	1361	2693
5258     221	1987	250	1824
5259     369	2609	2602	1749
5260     2408	2545	2479	2095
5261     2616	2569	2684	166
5262     962	21	2693	2275
5263     940	2646	2443	2680
5264     2138	2136	401	1081
5265     2510	2704	186	2403
5266     372	2703	927	2383
5267     2394	2618	2297	2619
5268     1024	622	624	623
5269     2515	2650	2299	1917
5270     1944	1449	1689	2603
5271     1710	1678	2524	2703
5272     2483	642	2536	2171
5273     1004	1303	173	1753
5274     2650	976	1917	2515
5275     373	2579	468	374
5276     1280	790	1797	1096
5277     2161	2574	640	2466
5278     847	2092	2373	2389
5279     2262	2263	2229	898
5280     2467	472	471	473
5281     2135	2311	2670	2321
5282     1205	186	1647	2509
5283     126	1211	2706	1746
5284     889	1384	401	2128
5285     2162	2119	108	2404
5286     2689	674	676	2271
5287     2033	2026	2121	2118
5288     2613	2300	2175	2634
5289     2683	2267	680	1866
5290     1067	1967	1790	75
5291     1228	1227	2176	1226
5292     2455	256	257	172
5293     624	736	495	845
5294     1729	1428	1817	2441
5295     1223	830	123	122
5296     1854	1560	2649	2664
5297     2475	2286	843	842
5298     34		465	467	2671
5299     1588	677	1661	2247
5300     2576	2205	2272	2632
5301     303	1451	2608	90
5302     359	2241	1358	2091
5303     2083	2699	822	275
5304     1293	2580	2117	2567
5305     1755	2146	2507	2542
5306     1518	560	1418	2196
5307     2446	2566	2445	2107
5308     191	190	1981	2183
5309     2697	1979	1862	2165
5310     2359	432	2088	433
5311     602	2513	2634	2221
5312     1600	1599	2411	2412
5313     2323	2038	2039	2022
5314     237	827	253	255
5315     640	945	1344	2466
5316     1443	1125	621	1444
5317     397	461	2114	395
5318     2405	2354	2410	315
5319     2345	2583	2684	180
5320     2262	2722	1655	1977
5321     139	2120	1145	1146
5322     723	196	198	197
5323     2356	2358	2637	2212
5324     2367	2197	2188	2421
5325     889	2138	1148	2049
5326     2120	1249	1250	687
5327     2151	2150	2008	2152
5328     2240	848	150	151
5329     2474	509	1552	669
5330     1823	877	1828	2362
5331     2324	2154	678	799
5332     2312	1796	1811	2525
5333     1022	2116	2520	1582
5334     1756	1829	2089	1580
5335     2228	2601	238	2625
5336     543	407	409	408
5337     2533	2554	1085	2228
5338     704	1950	702	2705
5339     2461	285	2322	2225
5340     2728	861	1654	2226
5341     2301	1290	692	901
5342     2668	446	2669	447
5343     213	2221	601	1579
5344     819	1487	1486	2106
5345     2516	2152	2026	2232
5346     2534	710	2695	1248
5347     1867	176	549	1868
5348     791	1797	1553	1922
5349     837	2410	2405	1653
5350     2322	2697	1862	2167
5351     40		554	1908	2326
5352     2699	2180	2427	2083
5353     192	820	2099	1577
5354     885	886	761	2339
5355     2542	2451	2073	2407
5356     1840	319	321	2711
5357     2522	2278	2448	2208
5358     31		2295	2637	2145
5359     1564	1628	1627	2676
5360     516	2173	9	517
5361     75		800	324	1967
5362     1194	533	535	1991
5363     336	2548	1073	1828
5364     2395	2013	1408	2012
5365     2540	2245	2002	2287
5366     1528	1870	1147	857
5367     2229	1977	898	896
5368     2663	2477	156	2585
5369     1735	1333	1334	2340
5370     2620	2156	1768	2157
5371     2655	2051	2393	2527
5372     1222	401	1690	331
5373     2457	2365	2190	2458
5374     2651	2300	2273	603
5375     1176	2259	2487	2486
5376     2142	2528	2296	1993
5377     912	910	1229	1983
5378     2665	2280	2213	2110
5379     2578	2458	2456	148
5380     1822	1823	454	68
5381     2630	2691	2527	2009
5382     1081	1148	570	401
5383     771	769	875	553
5384     2510	2704	2403	955
5385     1598	2344	2688	2345
5386     802	923	924	2277
5387     2483	2172	2536	2241
5388     2683	2278	2404	1075
5389     1810	2394	805	2121
5390     2324	2363	2551	2707
5391     2099	259	2640	1786
5392     1117	2672	2578	1678
5393     152	591	1198	2038
5394     2232	2123	2026	2122
5395     779	780	778	1992
5396     1725	1627	1672	2676
5397     2502	2576	2716	2205
5398     1250	686	381	687
5399     1969	469	597	2491
5400     667	2587	1970	1353
5401     1274	2222	2183	2724
5402     2110	2321	2204	2203
5403     2440	2451	169	2317
5404     822	2083	275	1086
5405     2062	683	681	2063
5406     2329	2024	1332	1693
5407     1741	2710	1208	306
5408     1370	1332	2685	1693
5409     87		1863	229	2139
5410     1393	2113	1995	2393
5411     843	2475	205	510
5412     2002	2594	2001	2282
5413     1580	2542	2073	2407
5414     317	2021	2551	450
5415     2427	2699	275	276
5416     2021	1354	1567	2039
5417     1295	600	1412	779
5418     2211	1174	2328	1759
5419     1531	2058	732	2679
5420     2156	2289	2157	2387
5421     467	2274	465	2009
5422     2440	169	170	2061
5423     1099	1262	60	829
5424     723	724	722	252
5425     1287	1513	1196	2341
5426     2595	2468	2074	2316
5427     1714	998	997	2187
5428     2401	353	1552	352
5429     2290	1794	1040	1795
5430     2526	2173	2238	2658
5431     2		2448	725	3
5432     257	171	2274	172
5433     1491	859	1919	2219
5434     811	1267	2732	810
5435     1199	1526	20	991
5436     1545	2488	2309	2489
5437     815	1441	817	1528
5438     1929	549	417	1413
5439     2078	2517	2213	2280
5440     2475	510	2286	509
5441     2494	1332	2685	612
5442     1384	1597	571	569
5443     966	204	1768	2514
5444     1938	2590	91	89
5445     48		261	1253	424
5446     1910	1715	2563	1185
5447     1093	1042	1985	298
5448     1595	1637	1971	2388
5449     288	1336	574	1485
5450     2234	2148	1572	1573
5451     1327	1169	1328	1385
5452     2664	893	1074	2034
5453     1836	1320	1321	1850
5454     2360	2359	1496	1497
5455     1070	1071	1179	2461
5456     2093	2143	2191	2192
5457     1020	1614	1613	2291
5458     764	87	229	402
5459     1121	2577	692	211
5460     2250	2114	2220	1120
5461     232	537	536	1624
5462     406	405	542	2144
5463     1113	2626	2478	562
5464     158	156	2477	2585
5465     2377	2136	223	1641
5466     714	831	2110	2109
5467     2039	992	1567	2036
5468     2121	1250	2591	2120
5469     493	1266	495	845
5470     1863	1751	655	656
5471     440	847	2373	2389
5472     1975	813	551	414
5473     1640	719	720	1302
5474     2312	2311	2317	2318
5475     2158	2019	2160	717
5476     1604	2248	27	13
5477     1503	2271	111	2270
5478     644	1831	586	2171
5479     1409	1410	2215	2545
5480     2659	2726	2269	2268
5481     1135	1706	1642	2708
5482     1507	1506	2541	500
5483     2207	2163	2208	2119
5484     1369	2072	716	494
5485     1788	1569	1762	2397
5486     2404	2267	2683	1866
5487     2591	2120	1225	2118
5488     1350	935	2046	1808
5489     2168	2412	2569	2101
5490     2121	1251	805	1916
5491     2127	2164	2661	2400
5492     112	111	1206	1503
5493     609	792	791	1927
5494     448	2200	2622	1435
5495     620	2477	621	619
5496     2411	1844	2414	1372
5497     628	1659	2114	630
5498     2008	2019	2020	2255
5499     129	128	290	2306
5500     2230	2340	2108	2106
5501     1434	2605	1111	53
5502     2263	2262	2024	898
5503     2116	2196	2195	1582
5504     2137	706	2376	2375
5505     2696	2247	2135	1587
5506     1221	100	2281	2167
5507     2673	1745	833	1776
5508     2637	2068	2143	2093
5509     2376	122	828	2375
5510     2227	633	2229	896
5511     709	482	708	2481
5512     2721	2281	2167	2012
5513     1907	865	410	864
5514     2603	2334	2126	2726
5515     2338	1814	1051	1052
5516     1706	717	1446	2513
5517     2332	2287	2333	807
5518     2596	2171	2482	2483
5519     2102	2074	2163	2161
5520     229	532	764	742
5521     1110	759	758	2443
5522     1407	1373	2447	2630
5523     1214	1115	1116	2373
5524     850	1952	1140	2134
5525     2319	2312	2491	2723
5526     2284	489	1112	1576
5527     334	1300	2000	2223
5528     2160	2428	2019	2159
5529     1601	8	1864	2723
5530     2302	68	878	70
5531     1064	1407	2447	480
5532     2049	2505	1824	250
5533     1484	604	606	2148
5534     2109	149	2382	411
5535     2553	1471	1281	2032
5536     2640	2645	2099	1980
5537     1009	753	752	2527
5538     2170	1882	1761	1637
5539     674	2689	979	2271
5540     2185	2369	2094	2184
5541     1581	1582	1329	437
5542     1966	2277	890	802
5543     2674	1947	1391	1155
5544     323	1514	2140	2048
5545     612	897	1109	2493
5546     1164	1668	1317	1316
5547     1981	1760	1048	190
5548     2557	1838	520	1363
5549     872	1457	870	2141
5550     227	226	371	1266
5551     2443	758	2308	916
5552     83		989	1333	2314
5553     1420	2506	2549	1714
5554     1893	1555	2466	2296
5555     868	354	352	1797
5556     940	2308	2646	2415
5557     847	1055	2378	740
5558     2280	2670	2279	2078
5559     1985	1421	1093	298
5560     1334	1333	2314	2340
5561     874	87	86	938
5562     970	810	1031	2380
5563     2484	1556	2079	1113
5564     2411	2413	1599	1371
5565     449	2669	580	97
5566     1861	891	2709	2584
5567     2248	2201	1605	1604
5568     1639	2496	787	2515
5569     1494	1969	45	2061
5570     2529	908	2450	1478
5571     2083	2427	2369	2180
5572     1803	756	2052	2648
5573     2624	2174	2496	1289
5574     2496	1639	965	2515
5575     2255	2571	756	757
5576     836	759	2714	452
5577     1340	1088	1328	1285
5578     1217	816	1442	817
5579     1393	1995	2113	1392
5580     665	1352	1542	1382
5581     2127	2384	2463	1149
5582     2546	2158	2159	2410
5583     1856	1184	807	2287
5584     1759	616	2328	2503
5585     2205	2502	2204	2716
5586     252	2656	724	761
5587     827	826	1264	1029
5588     2102	2295	2108	2142
5589     1735	649	1508	2340
5590     2173	2723	517	597
5591     1972	2453	2236	2032
5592     881	316	2550	450
5593     280	281	2111	1743
5594     2022	150	151	2240
5595     2575	2434	2638	2667
5596     2714	836	2641	2680
5597     2382	149	2383	411
5598     582	698	1821	2420
5599     1800	2478	2258	1053
5600     1748	2609	1747	2610
5601     450	316	914	881
5602     2172	2670	2538	2532
5603     2070	2268	754	2071
5604     2149	893	2034	2584
5605     258	2645	2099	2640
5606     55		56	54	2545
5607     815	1442	1441	1275
5608     2170	2449	825	1232
5609     2639	2432	2489	2447
5610     2571	2255	2648	2439
5611     2574	1158	2161	1203
5612     2314	1398	1334	338
5613     256	2727	1402	2655
5614     262	2314	2471	423
5615     1560	2336	994	2649
5616     1042	1985	6	1719
5617     1595	1761	1637	2388
5618     2063	709	1234	708
5619     2096	2672	1117	1493
5620     1590	2119	81	107
5621     715	2159	2158	2410
5622     2727	1403	116	1270
5623     1187	724	693	723
5624     1875	2462	2235	2182
5625     2622	2415	2200	2569
5626     2520	1122	1329	2392
5627     1430	2014	941	2012
5628     2078	2658	2079	2611
5629     2455	2655	2009	2527
5630     2032	2104	2453	2572
5631     546	115	114	2272
5632     348	1517	1368	118
5633     1375	939	668	2043
5634     2195	753	1246	1288
5635     355	2377	1099	2139
5636     1896	1035	1559	2261
5637     403	545	2054	115
5638     375	234	233	2682
5639     384	2045	383	905
5640     49		1595	2388	2482
5641     2416	1682	2417	971
5642     1631	264	266	2400
5643     1142	2075	1729	1618
5644     2478	2278	1171	2258
5645     1723	2346	540	2347
5646     1600	2561	2288	2332
5647     2464	2463	181	2610
5648     2061	2319	2440	1494
5649     2653	114	113	2272
5650     1960	143	1350	142
5651     1820	2470	2081	1625
5652     2383	2382	2579	372
5653     1601	44	517	2633
5654     2250	2249	2114	1120
5655     2047	1808	935	1154
5656     1277	468	982	2611
5657     1429	2152	2123	2584
5658     1210	1770	442	1318
5659     930	1793	1561	2295
5660     2091	561	2670	2658
5661     2453	1972	2236	2730
5662     2431	1435	2200	1434
5663     125	105	2307	126
5664     2337	481	995	1490
5665     1312	1830	1178	2342
5666     46		2358	775	2357
5667     1830	664	1070	2451
5668     2396	1091	2660	984
5669     2527	753	1008	1009
5670     392	393	391	2103
5671     2350	2422	1339	2548
5672     984	769	553	875
5673     978	2612	2540	53
5674     1020	1024	737	837
5675     1761	1141	114	2653
5676     137	135	136	2315
5677     2404	2087	108	2162
5678     2588	2589	868	2473
5679     2527	1016	2681	2630
5680     1830	1178	2342	1070
5681     742	229	531	1076
5682     985	2662	28	30
5683     2216	461	395	2114
5684     2644	2256	862	1153
5685     2189	2131	2261	2262
5686     974	552	2423	535
5687     826	528	2233	2409
5688     1983	1229	1984	225
5689     525	2115	2352	1314
5690     982	2611	2213	1171
5691     264	2499	2661	956
5692     1665	1533	1816	2040
5693     2142	2102	2161	2528
5694     1648	2421	2059	631
5695     879	2235	2007	433
5696     2001	1574	978	2003
5697     1789	1400	2013	2015
5698     2097	2098	2099	2479
5699     1922	510	509	2286
5700     2259	1228	2177	490
5701     1642	2513	1706	1446
5702     1445	2652	1243	1538
5703     2448	2532	2626	2278
5704     441	1208	1128	2710
5705     2309	1263	284	1545
5706     2515	2299	2650	2301
5707     2495	1204	380	2729
5708     331	2128	1690	1955
5709     2408	1060	2479	2545
5710     624	371	512	845
5711     2181	312	2524	963
5712     807	1184	1186	2187
5713     2713	675	726	1723
5714     2439	2014	2571	2416
5715     1050	1048	2222	2183
5716     2381	1401	2220	2330
5717     59		2453	57	58
5718     1008	1009	2681	2527
5719     2238	2091	2372	2312
5720     2194	2040	755	245
5721     2023	2024	1693	1332
5722     1575	1506	1507	2599
5723     2233	2210	2408	2409
5724     2207	1561	2209	2295
5725     2057	1075	915	567
5726     2041	1145	2122	1805
5727     262	263	261	2471
5728     2193	1663	731	858
5729     2609	2602	2463	2726
5730     664	773	2451	2146
5731     2192	854	2699	855
5732     1582	1763	2116	1519
5733     1193	2437	2285	1194
5734     1728	1965	1938	1913
5735     2563	361	362	1715
5736     2485	2098	2479	2099
5737     1132	1573	1572	2148
5738     21		1488	19	2276
5739     1423	2689	872	871
5740     2564	1458	1834	1833
5741     1792	971	2418	1429
5742     2107	2094	2093	2210
5743     1234	708	2618	2242
5744     2320	2103	1159	2469
5745     2120	2121	2041	1145
5746     2546	1509	2201	1047
5747     174	111	175	2270
5748     2395	1789	496	841
5749     1840	2366	1703	2710
5750     2516	1307	16	2158
5751     547	1404	2050	1517
5752     2360	2720	2370	2029
5753     878	879	877	2362
5754     1449	2127	2129	2603
5755     550	2274	2486	2512
5756     2695	2062	1248	681
5757     2460	2648	2225	2020
5758     2600	1439	2387	1014
5759     2471	2595	50	2316
5760     2116	1519	2196	1582
5761     1224	524	674	2689
5762     1257	272	1646	464
5763     2170	2310	2449	1232
5764     2504	2328	2537	616
5765     1274	1272	1273	2724
5766     2702	1977	2229	1669
5767     1616	2223	1615	333
5768     1373	1374	1407	1064
5769     2697	2321	2135	2303
5770     338	650	649	2340
5771     2010	2150	2151	245
5772     1565	1081	2164	2127
5773     940	2646	2308	2443
5774     1918	1908	554	2326
5775     457	2511	550	551
5776     2187	2157	219	998
5777     2170	825	2449	823
5778     2454	1894	2717	2504
5779     2372	2312	2526	2238
5780     677	1852	120	1587
5781     2158	2516	2025	2452
5782     839	735	840	2291
5783     208	1066	1691	2500
5784     107	108	2086	2087
5785     920	1151	921	1622
5786     581	583	1547	577
5787     110	112	956	1206
5788     2541	2573	1506	744
5789     1815	1495	2592	1235
5790     2567	2117	1293	2496
5791     2501	2726	2334	2718
5792     1449	2399	2127	2125
5793     962	1729	2076	2693
5794     2448	2483	2279	2522
5795     274	276	1498	2427
5796     46		2356	32	2358
5797     2570	2011	2254	786
5798     2534	1397	1998	556
5799     286	120	2325	2433
5800     2489	2309	2432	2490
5801     2282	2002	2118	2223
5802     2515	2496	2301	2348
5803     1543	1451	440	303
5804     1071	285	1162	2461
5805     2307	2401	1609	749
5806     2540	2002	2594	2001
5807     1476	50	2521	2218
5808     2441	1817	962	2469
5809     1280	1696	869	1797
5810     2251	2252	2416	2014
5811     2200	2415	2622	1435
5812     2284	1611	2339	1063
5813     1554	586	1232	2090
5814     257	458	256	1015
5815     2237	1636	365	358
5816     2010	2009	256	2655
5817     2329	2189	2429	2430
5818     941	2014	1505	2439
5819     2616	1598	167	2684
5820     1504	77	1510	2224
5821     1020	155	315	1019
5822     2261	2131	2189	2198
5823     624	623	1614	1024
5824     161	997	2168	1474
5825     1104	1712	1105	1606
5826     2155	204	203	202
5827     1671	959	860	2265
5828     618	616	617	2328
5829     1992	1873	780	1881
5830     388	2424	389	2690
5831     991	2693	19	2085
5832     2275	962	2076	2693
5833     1134	2708	1135	1136
5834     103	101	102	2114
5835     2350	2236	2453	2454
5836     2373	2556	1213	67
5837     2002	2619	2245	2593
5838     1866	1284	894	2683
5839     1168	1849	90	2608
5840     1676	2598	2676	1629
5841     983	984	553	2396
5842     1537	1607	1606	1105
5843     830	122	2497	2375
5844     1066	1067	2500	76
5845     854	1727	659	2192
5846     2583	2688	2345	2684
5847     1612	934	2623	1291
5848     2569	2345	940	2415
5849     2480	2593	2130	2627
5850     926	1308	925	2584
5851     2549	2187	2506	808
5852     2292	2070	2309	2568
5853     2598	1878	1877	1879
5854     2670	2203	2517	2280
5855     991	2692	19	2693
5856     2189	2198	2197	2367
5857     340	1891	688	2108
5858     506	505	2273	507
5859     222	221	1987	250
5860     2011	1995	614	1996
5861     1342	1556	1557	2239
5862     2111	782	1393	2113
5863     1123	1462	22	1463
5864     777	1893	2296	876
5865     1114	306	1741	596
5866     726	2713	727	675
5867     2465	562	1795	558
5868     1610	1824	1586	1666
5869     2224	2122	2118	1145
5870     2136	938	1909	402
5871     2211	2210	29	2715
5872     1381	2214	986	1857
5873     1885	1863	874	988
5874     2572	2504	2537	1894
5875     2136	331	401	1909
5876     1511	1465	1512	2615
5877     2652	1243	1538	1245
5878     500	1051	2258	1814
5879     2613	2011	2008	1996
5880     899	2513	602	2221
5881     923	386	387	1077
5882     180	1787	1667	1241
5883     2696	823	2247	1492
5884     1718	1715	2549	362
5885     2220	2114	891	628
5886     2517	1494	2318	2518
5887     956	72	264	2499
5888     902	967	900	2348
5889     1454	2586	2585	2396
5890     1176	551	550	2511
5891     533	534	1337	600
5892     1851	454	1090	1823
5893     826	527	529	528
5894     102	1470	1297	2114
5895     1559	1896	2261	2428
5896     2072	2189	2429	2329
5897     2437	1194	1991	442
5898     91		1168	1101	1938
5899     439	2519	437	438
5900     774	2018	133	2253
5901     2117	2300	2299	2174
5902     1027	1026	2677	1886
5903     2730	2453	1973	2350
5904     2469	1499	357	356
5905     2103	2102	1158	2469
5906     403	2054	1140	823
5907     357	2320	812	1159
5908     2321	2197	2225	169
5909     868	1797	352	1553
5910     239	177	882	2228
5911     1884	2636	2212	2662
5912     2633	2543	2723	1864
5913     2239	1557	1636	2237
5914     284	2488	2501	2292
5915     475	1568	476	2401
5916     2419	2452	1395	1707
5917     2108	2145	1602	948
5918     2459	548	1163	2727
5919     2526	2371	2372	1479
5920     898	1331	1655	2430
5921     446	2101	808	2168
5922     2049	2656	250	1824
5923     2434	2435	2206	2046
5924     2688	179	2560	2583
5925     2238	2237	1636	367
5926     823	1882	403	2053
5927     391	2103	944	2574
5928     2014	2252	2734	2251
5929     2354	760	627	625
5930     1155	739	738	1391
5931     1545	1975	1546	2488
5932     1485	1798	1422	1336
5933     851	2553	2144	472
5934     2655	752	2051	2527
5935     2129	331	1688	1188
5936     2255	2254	2020	2008
5937     166	1338	2442	2424
5938     1429	1792	17	2418
5939     2513	2634	2253	602
5940     2071	2288	2333	1600
5941     2255	755	2571	757
5942     2033	2649	805	2034
5943     651	2536	588	2241
5944     2525	1900	663	1811
5945     1954	109	680	2267
5946     1500	1501	1835	2698
5947     2567	1585	1639	1743
5948     43		2061	45	1969
5949     465	2511	1545	2489
5950     2485	1274	2645	1273
5951     2018	2020	2019	2060
5952     569	904	570	1384
5953     452	453	2641	836
5954     1265	1029	1540	1321
5955     2206	2204	2303	2321
5956     2585	2586	1454	1455
5957     2569	2431	2345	2415
5958     839	623	735	2291
5959     1036	1963	646	1603
5960     853	441	2711	307
5961     40		2326	127	2327
5962     486	71	484	2678
5963     2689	1224	871	676
5964     566	2057	2208	2209
5965     2634	2300	2175	603
5966     2216	395	1080	2114
5967     2407	2451	2317	773
5968     2724	2222	2184	2479
5969     2318	2312	2670	2658
5970     2720	2029	2553	1281
5971     851	1859	215	2552
5972     1169	568	567	80
5973     3		1	2	2539
5974     2492	2180	2017	2097
5975     2318	2670	2078	2658
5976     2226	2728	2199	633
5977     732	2059	2018	2058
5978     554	553	875	2396
5979     2447	465	466	2489
5980     1268	811	1267	2396
5981     2586	2585	1699	1455
5982     1718	362	361	1715
5983     53		2540	2605	2607
5984     2223	2084	2331	334
5985     2502	2601	1364	146
5986     787	788	2117	1293
5987     2275	19	2085	1967
5988     1215	1217	817	816
5989     2405	2410	837	315
5990     2152	2584	2034	2123
5991     1144	1143	2502	146
5992     978	53	2003	1856
5993     1421	2168	1106	2169
5994     789	976	2515	1917
5995     382	991	990	2654
5996     2042	2044	2004	343
5997     286	1070	2451	285
5998     2094	2369	2098	2184
5999     2188	2189	2190	2023
6000     2652	1716	1538	1462
6001     634	636	463	635
6002     1772	1080	2216	891
6003     2571	1754	2251	2014
6004     2627	2480	2695	710
6005     932	2282	1700	2331
6006     823	1492	824	2247
6007     2065	2277	2064	799
6008     2147	1130	2194	2544
6009     1278	1343	367	2484
6010     755	460	2040	461
6011     822	821	2699	2016
6012     154	494	2405	2069
6013     2605	1434	2333	807
6014     648	647	2501	2292
6015     2247	1661	1433	1431
6016     1775	2559	1642	1446
6017     544	2046	850	2435
6018     556	1860	1998	342
6019     2168	2186	1738	2412
6020     631	2059	732	2058
6021     2504	2572	2445	2454
6022     2051	2655	2393	2011
6023     2514	901	2620	218
6024     2581	2393	2691	2300
6025     2082	190	820	2222
6026     2572	1976	1894	1855
6027     41		1847	337	127
6028     499	500	501	407
6029     464	1152	270	272
6030     849	2277	317	2324
6031     2713	657	675	514
6032     2316	2313	2163	2675
6033     2503	2328	2211	2446
6034     2526	2372	367	1479
6035     2074	2522	2316	2163
6036     1061	1060	56	1684
6037     691	584	812	690
6038     2348	2301	2514	901
6039     264	2400	2661	2499
6040     2061	2491	1969	43
6041     359	2237	365	358
6042     2245	2480	2647	2540
6043     2285	1210	1209	488
6044     406	2144	2106	1487
6045     870	1457	524	2141
6046     2617	348	2508	1286
6047     1421	1420	328	1419
6048     287	1218	2720	289
6049     2278	2279	2078	2280
6050     1678	1493	2672	372
6051     736	624	1024	622
6052     2471	2595	2468	1253
6053     320	321	2523	2365
6054     2154	987	2110	2665
6055     699	701	107	1967
6056     2092	2095	847	2373
6057     1022	291	1288	502
6058     2161	960	2276	1202
6059     585	1073	2548	581
6060     1171	2078	2611	2213
6061     2412	1598	2569	2333
6062     2470	2351	1820	2081
6063     1580	2089	1755	2542
6064     1652	2145	1884	948
6065     2170	1230	1468	1232
6066     1564	2598	1628	2676
6067     2246	2158	2452	377
6068     514	675	2271	1423
6069     2037	2266	2087	2086
6070     2244	2298	2245	2033
6071     2148	2234	1572	173
6072     1787	166	165	167
6073     417	1764	2294	2346
6074     1164	2057	1316	1118
6075     521	1056	523	746
6076     763	1733	1630	2257
6077     146	2625	1364	880
6078     1384	741	1597	569
6079     2390	2227	2229	2472
6080     2452	2419	2025	2158
6081     2323	2039	2038	2266
6082     268	267	710	2534
6083     2125	2124	2126	2334
6084     2068	2105	2427	2369
6085     287	1218	2553	2720
6086     1923	1358	1589	2091
6087     938	2139	2136	329
6088     2401	354	353	352
6089     2496	2624	1460	1473
6090     2611	468	2658	2484
6091     735	1024	2291	1614
6092     2456	2365	2458	2578
6093     280	279	418	2111
6094     1164	1118	1317	1038
6095     2482	1253	50	48
6096     2716	2037	2039	2266
6097     1570	957	1631	1788
6098     380	712	381	2495
6099     30		2662	33	985
6100     2375	828	2376	2377
6101     922	4	1185	2600
6102     2715	2503	2211	2446
6103     879	2006	835	2007
6104     2047	862	1481	1238
6105     545	115	2667	2054
6106     1785	2097	1865	2017
6107     2705	2698	2305	2554
6108     375	2042	2682	233
6109     2198	2439	2197	2020
6110     2492	821	1161	1165
6111     2034	2033	2649	2244
6112     2468	1253	1254	2471
6113     2528	2466	1993	945
6114     1967	1488	19	1489
6115     2488	1975	1546	37
6116     1774	2465	2478	1053
6117     2659	2609	2726	369
6118     73		1549	1223	2678
6119     369	2501	370	647
6120     1136	1539	1711	1208
6121     364	2393	2112	2113
6122     1563	1878	2598	2676
6123     995	994	2337	492
6124     1155	1947	1323	2674
6125     2267	2404	2087	108
6126     1347	2718	2603	2602
6127     1121	1579	2577	211
6128     2166	2165	2472	2438
6129     550	1011	2486	171
6130     1927	1551	1550	608
6131     1101	1100	91	1734
6132     2286	1897	2565	1207
6133     1664	2005	341	2004
6134     523	746	964	748
6135     1182	264	1180	956
6136     2167	100	2721	1733
6137     2237	2238	1636	2239
6138     1126	1127	2105	1269
6139     487	2339	1209	2284
6140     1354	2716	1940	1144
6141     2131	2133	2261	2262
6142     2150	2027	2152	2034
6143     2076	2075	2653	2654
6144     73		2346	2498	417
6145     733	4	6	5
6146     2132	2231	2728	2257
6147     754	2268	1598	2071
6148     336	1073	2548	1841
6149     288	214	1717	287
6150     719	1302	224	2377
6151     1857	1825	2214	1054
6152     2479	258	273	2545
6153     2614	2211	2230	2636
6154     933	1027	1133	2628
6155     861	1153	862	2256
6156     2060	2367	2160	1932
6157     2483	2172	2532	2279
6158     2112	2527	2393	2392
6159     1830	1070	2342	2451
6160     1189	1190	1015	2671
6161     978	2540	2612	2001
6162     2035	805	2450	2034
6163     1769	1778	1215	1777
6164     1587	120	2433	2325
6165     2227	2256	2555	2304
6166     1093	296	1042	298
6167     2569	940	2646	2415
6168     692	2577	615	211
6169     1650	1649	1425	2525
6170     1442	1275	816	1217
6171     2113	2393	2580	2581
6172     2538	2670	561	2532
6173     2724	2643	1274	2470
6174     1281	1522	1339	1972
6175     578	577	728	2006
6176     3		2521	2539	2056
6177     1596	408	1645	2599
6178     2010	2150	2009	2008
6179     2073	2342	1196	170
6180     2648	2020	2460	2439
6181     329	351	350	2139
6182     1483	686	766	381
6183     2385	1183	2078	2626
6184     2686	570	904	1384
6185     517	2633	44	43
6186     2598	1877	806	1876
6187     2180	821	2016	2699
6188     2017	1166	1865	1785
6189     2670	2135	2203	2172
6190     2301	2651	2650	2620
6191     2521	2218	50	2522
6192     2515	2514	2348	2301
6193     352	2535	1553	1552
6194     2710	321	2366	853
6195     992	1526	1567	2036
6196     1786	1785	1166	2099
6197     893	1079	461	2664
6198     2675	2315	137	136
6199     1816	1532	2544	459
6200     289	287	288	1301
6201     2064	579	1256	832
6202     2556	1825	1054	2214
6203     703	897	1501	2698
6204     2629	1552	669	2474
6205     2295	2637	2142	2358
6206     888	1690	1384	2128
6207     2203	2054	2206	2205
6208     2191	2143	1993	659
6209     1545	1975	2488	1176
6210     2131	2133	2198	2261
6211     726	2713	1723	2347
6212     1453	964	523	1359
6213     869	1095	1534	1695
6214     2598	1876	1564	1628
6215     558	1341	1774	1113
6216     1573	492	2244	2649
6217     2688	2344	2560	179
6218     2628	932	1027	1899
6219     2061	1494	169	45
6220     1794	725	2290	2055
6221     2615	1853	200	1511
6222     1099	654	873	1863
6223     567	2057	2208	566
6224     2568	2062	2124	2335
6225     2293	1007	707	705
6226     2214	278	2215	240
6227     2658	2237	2239	2238
6228     2345	179	2583	180
6229     2236	2032	2031	2030
6230     2525	2089	2543	2407
6231     49		2171	1971	643
6232     2019	2416	2418	2198
6233     192	820	2098	2099
6234     838	2202	839	840
6235     823	2247	2449	2310
6236     2175	2300	2174	1290
6237     206	1958	2048	508
6238     635	1961	463	634
