100000	4	0
4233	22821	19115	19117	19114	
4234	25042	5167	9354	20101	
4235	5634	7157	1780	19176	
4236	25197	7966	7965	10900	
4237	685	684	686	19905	
4238	9741	10966	9696	20816	
4239	22500	20670	21929	22904	
4240	3370	25989	4551	3369	
4241	6544	3029	3027	19330	
4242	23797	14805	3071	7594	
4243	7623	7622	22840	20736	
4244	18692	20104	20103	10515	
4245	7135	7134	7136	19629	
4246	15666	1371	18214	25642	
4247	23636	14945	19101	25133	
4248	18055	12460	8662	13696	
4249	17916	4396	5493	4397	
4250	7377	2521	2522	22862	
4251	21652	9516	9515	4854	
4252	16412	26095	16960	16889	
4253	24683	20563	23139	23140	
4254	20834	20833	1015	2386	
4255	23817	22871	25678	24487	
4256	3051	3049	15646	23036	
4257	3314	21986	6964	23717	
4258	3831	18807	3833	3832	
4259	25261	19017	18504	24795	
4260	5314	13283	13208	18119	
4261	13907	19609	16827	13906	
4262	26428	25434	13942	13509	
4263	23123	24970	22325	22556	
4264	22153	20882	24638	19738	
4265	8483	9616	21756	9678	
4266	2129	2128	2130	20999	
4267	21458	23949	22796	21457	
4268	4488	4487	23094	19993	
4269	21426	19651	21427	19839	
4270	25588	15953	25597	24978	
4271	919	6875	19646	24555	
4272	17961	5772	5555	12660	
4273	8714	11068	8713	8715	
4274	21355	13439	15876	22531	
4275	21002	3584	3585	21752	
4276	19813	25270	20939	23810	
4277	15758	2924	16859	22956	
4278	21345	25348	18890	10388	
4279	3255	16155	6359	19790	
4280	26399	2717	12772	3363	
4281	8323	21949	16787	23506	
4282	20674	22125	18347	18585	
4283	1822	4274	17637	16350	
4284	15499	26098	6921	15500	
4285	20375	26308	21354	21352	
4286	18596	18598	18597	18599	
4287	21301	25126	19381	25229	
4288	22072	4547	3695	4546	
4289	12502	25233	22756	19691	
4290	21540	4024	23128	26175	
4291	25499	20525	5264	20527	
4292	10832	19578	20368	19577	
4293	23106	23107	11478	8041	
4294	9636	20116	10614	19475	
4295	15937	13403	3917	17899	
4296	22506	17988	22508	21244	
4297	21871	13910	13911	16933	
4298	23382	19141	19143	23383	
4299	20407	2760	4932	2758	
4300	5682	6958	2076	21320	
4301	3824	25136	17720	3823	
4302	22365	901	22364	24651	
4303	24699	18991	18297	978	
4304	24104	17593	17485	18003	
4305	19553	23916	10254	17854	
4306	25740	21799	24443	20232	
4307	3157	20695	8575	18205	
4308	18849	8925	9999	8926	
4309	23937	22985	25752	24453	
4310	15542	21924	14962	10699	
4311	22127	18283	20649	24722	
4312	25091	23662	19725	26374	
4313	19521	23647	22373	21229	
4314	19456	20556	20805	20802	
4315	20900	23259	11236	8029	
4316	19020	20806	17089	14741	
4317	17663	12038	6394	21515	
4318	25270	218	217	23863	
4319	3372	3373	23212	22265	
4320	26162	19422	25761	25993	
4321	19043	5588	11674	24799	
4322	18933	22632	13368	23658	
4323	11392	14450	6117	17179	
4324	3470	3471	13934	18201	
4325	19658	17228	16775	6905	
4326	22069	23729	2742	22068	
4327	24174	18894	5806	23208	
4328	9552	23001	19734	9553	
4329	21308	21307	4221	4220	
4330	17974	22541	22543	18730	
4331	2883	3830	1088	25608	
4332	19450	19452	19453	22159	
4333	19995	19994	19993	25035	
4334	9058	9059	3613	18554	
4335	21249	20913	18861	25131	
4336	20440	9317	26000	10273	
4337	17779	23348	1230	15022	
4338	21690	22291	25452	26124	
4339	24935	8942	1095	10432	
4340	10455	22923	16061	12087	
4341	12762	25458	18346	23598	
4342	22399	11047	14897	10857	
4343	955	13898	954	21222	
4344	22522	19267	9591	129	
4345	7219	24147	15087	20608	
4346	6666	5122	5120	20620	
4347	1551	290	291	22730	
4348	25278	1441	12745	24225	
4349	9500	3134	3133	9565	
4350	8930	16649	8932	11461	
4351	20034	14794	1670	1669	
4352	7064	23664	11381	546	
4353	23738	22066	12903	23739	
4354	21450	18173	22558	21451	
4355	10100	10099	10098	25990	
4356	24142	21561	24937	21421	
4357	20966	20969	20185	17896	
4358	19861	11175	7719	12941	
4359	23882	23883	20868	24993	
4360	21117	19285	5671	19286	
4361	22043	5314	2783	7944	
4362	1685	1686	24398	1684	
4363	11797	21584	6539	24903	
4364	16508	3990	3988	22770	
4365	12053	7776	23884	12055	
4366	22111	23942	22307	22308	
4367	20239	4069	15613	4070	
4368	18406	25090	23399	22505	
4369	25223	18879	24695	24633	
4370	7482	12318	22595	14996	
4371	16497	7836	23296	19825	
4372	21318	20207	20915	21319	
4373	809	4559	4558	22931	
4374	5415	17317	6642	22450	
4375	17657	6127	8112	18964	
4376	17997	26376	21345	21012	
4377	21135	23452	14362	2564	
4378	16518	10739	9322	25094	
4379	25120	25762	3715	23513	
4380	2344	20226	7879	13463	
4381	24865	21694	4391	12507	
4382	18412	18413	25548	22235	
4383	17993	24011	17992	17994	
4384	25625	24160	23645	20138	
4385	14938	25041	6149	24124	
4386	20057	16694	16749	16750	
4387	23153	4696	7724	878	
4388	22503	20000	23981	20445	
4389	19051	4625	26031	1216	
4390	8083	24609	11868	19938	
4391	4561	7560	735	21715	
4392	2182	24890	2184	21365	
4393	20650	6462	5138	9434	
4394	21035	5897	22034	25239	
4395	1148	23419	743	11640	
4396	25934	22902	11029	74	
4397	19780	212	19439	12270	
4398	787	4193	789	25875	
4399	21447	25154	26041	25322	
4400	26436	24211	26180	19746	
4401	11031	13660	18293	18294	
4402	17812	19087	7261	13536	
4403	18354	18634	16093	8310	
4404	8388	14105	9096	21329	
4405	22960	24601	25945	26003	
4406	23891	12352	21145	22772	
4407	1637	4295	1636	25920	
4408	23710	22985	17920	23938	
4409	8425	8424	828	19896	
4410	24215	11942	16917	22507	
4411	17630	9156	4107	22203	
4412	639	19214	20353	24857	
4413	13505	9877	13955	24713	
4414	13351	21016	23443	20158	
4415	20218	21252	23724	25331	
4416	2715	21086	7959	1549	
4417	25881	25882	10896	16984	
4418	2833	5558	19356	17855	
4419	7131	8598	22424	22425	
4420	24220	21083	4057	1285	
4421	3525	9304	11474	25463	
4422	23605	20349	23604	22658	
4423	8122	9084	9083	21293	
4424	19674	23328	17890	17889	
4425	21262	19945	20404	26102	
4426	25267	23546	18045	21353	
4427	13262	10187	13263	20537	
4428	674	25229	672	276	
4429	2345	9989	5519	24159	
4430	21912	21913	21875	22928	
4431	7413	12752	10913	18802	
4432	24229	12972	20488	18967	
4433	21427	23650	19855	8027	
4434	21524	19298	24811	18393	
4435	16201	22783	23336	5287	
4436	23565	19425	17903	22084	
4437	15940	13016	12954	18784	
4438	25561	7205	18857	24878	
4439	22998	26394	23191	14689	
4440	11372	20943	16005	24243	
4441	24300	20869	12485	12486	
4442	25763	13363	23510	13915	
4443	639	5841	16461	24098	
4444	23531	23870	13881	26335	
4445	14524	17471	15359	23373	
4446	23917	8990	8991	3120	
4447	22052	20000	23494	20620	
4448	4689	4687	11493	20383	
4449	8232	20319	8231	19953	
4450	21229	26024	21419	21470	
4451	2266	17200	16245	19370	
4452	25040	1908	14997	25565	
4453	22672	20158	25528	20984	
4454	3462	3461	3944	10115	
4455	21535	20458	20457	20455	
4456	9827	10825	17684	24185	
4457	24313	9824	12243	15436	
4458	8866	12466	8865	26135	
4459	21657	19482	20119	21658	
4460	23778	23777	12935	25170	
4461	22130	18072	26238	18620	
4462	20130	20190	20192	20131	
4463	21204	4423	13733	17137	
4464	4348	6064	474	23570	
4465	13593	9248	14219	26260	
4466	24531	8854	17537	22247	
4467	3599	2786	2787	17979	
4468	24631	21171	21645	20145	
4469	12505	19224	25721	18014	
4470	582	2882	9822	19406	
4471	20465	20468	20466	19753	
4472	8505	12550	18926	15367	
4473	14981	25800	8371	24518	
4474	25500	5393	5394	5395	
4475	21310	21074	22819	23950	
4476	21421	23459	5238	24937	
4477	24342	15819	12082	12084	
4478	14641	25824	17045	21025	
4479	10847	3088	20511	18333	
4480	20285	24297	16959	24285	
4481	18561	14528	19992	20809	
4482	23773	20466	11979	17401	
4483	12272	20355	3941	20354	
4484	26359	20126	21765	24830	
4485	19421	25676	19422	22817	
4486	4469	21519	21518	16759	
4487	1042	15157	7591	22279	
4488	12856	12858	23206	16191	
4489	8659	13385	24107	16845	
4490	14749	8854	14816	22247	
4491	6034	3398	9456	2813	
4492	15779	18013	1913	26008	
4493	23162	19099	21754	17421	
4494	7317	7316	15915	24804	
4495	6397	6395	23375	23377	
4496	15348	8941	15944	23260	
4497	24411	2611	18049	23761	
4498	22797	18212	23361	1715	
4499	23382	6184	8128	8127	
4500	6654	5711	17984	21000	
4501	21715	19969	23397	25930	
4502	17077	22756	24137	19691	
4503	21601	24469	18510	25747	
4504	24808	24809	24806	23793	
4505	18760	21071	20063	18758	
4506	21436	21435	24420	21887	
4507	7552	3029	6544	20823	
4508	10324	25190	19551	10325	
4509	7027	4637	4430	20339	
4510	24557	21036	18365	18740	
4511	9806	22075	18906	19640	
4512	25899	6159	24914	12541	
4513	4353	18445	18295	4354	
4514	24316	7872	10415	24976	
4515	3974	2690	24384	2689	
4516	19606	23390	18202	11253	
4517	18022	14123	1381	18023	
4518	17980	21746	17979	2787	
4519	21535	21536	21119	22641	
4520	24237	9610	9611	21753	
4521	11682	603	14561	25888	
4522	21065	20071	12168	5975	
4523	6433	6432	6434	17960	
4524	19822	22352	3809	985	
4525	19538	15874	14403	11533	
4526	2390	10518	2389	24308	
4527	15114	26216	24031	19702	
4528	23525	22545	18851	4896	
4529	24078	3383	7307	23614	
4530	15762	19611	19610	16304	
4531	20966	20968	20967	20969	
4532	13200	18736	22668	18735	
4533	24319	12235	1746	8291	
4534	8368	543	8835	21314	
4535	13258	13913	15053	25432	
4536	2661	24691	15057	15007	
4537	1739	10391	10390	21919	
4538	4827	4825	21764	18513	
4539	21872	21871	25020	20982	
4540	25086	18674	23187	22014	
4541	23485	26262	23568	10216	
4542	19308	22356	25587	23994	
4543	24124	19922	23975	18146	
4544	24624	18251	24406	20822	
4545	22807	16135	2826	16011	
4546	25136	25661	20662	20816	
4547	7930	25196	13629	18791	
4548	18589	22611	22612	22608	
4549	20352	20016	21240	21851	
4550	23932	18382	16186	11846	
4551	18303	23462	5614	3643	
4552	19628	14062	16644	19532	
4553	17241	17586	9424	21782	
4554	24328	13782	17149	756	
4555	10722	7662	17142	21533	
4556	24155	12003	6265	6264	
4557	26301	1305	7595	21904	
4558	3345	19533	11259	21617	
4559	22189	23633	21110	24694	
4560	13802	12410	7577	22198	
4561	25122	21191	23493	22935	
4562	18577	23306	10407	14198	
4563	22439	8812	22437	1810	
4564	24338	23696	6395	9674	
4565	3710	22583	4384	20371	
4566	603	602	25888	19029	
4567	19933	16118	4506	10134	
4568	25622	18983	5752	23358	
4569	18972	18967	9848	12971	
4570	24365	14024	17581	22568	
4571	4583	17804	3604	17978	
4572	17854	2832	13138	10254	
4573	10297	10296	10298	19066	
4574	24173	161	12426	162	
4575	9143	21098	22335	9142	
4576	11686	11685	2469	24729	
4577	24269	15297	2348	17921	
4578	23191	23192	10028	23193	
4579	12250	10331	8286	26403	
4580	24337	9765	23117	25004	
4581	10874	21790	5954	2594	
4582	1009	22772	1010	22773	
4583	13204	12702	18870	19219	
4584	4283	19997	12217	1710	
4585	26177	6998	25505	25506	
4586	10852	21750	19927	18176	
4587	10123	15742	17763	24178	
4588	1510	2485	2486	21412	
4589	19076	13923	19077	22046	
4590	7321	12183	13016	20802	
4591	24505	6271	19606	18781	
4592	23045	15842	15843	15841	
4593	5576	5577	16773	23589	
4594	19254	23168	20059	17888	
4595	25122	20553	18984	18985	
4596	25676	25194	21850	22815	
4597	20317	192	16075	190	
4598	19898	8335	18416	4417	
4599	24550	26030	20975	25187	
4600	21959	25340	22792	22794	
4601	474	21342	24858	23570	
4602	25531	9400	245	244	
4603	17822	3715	25120	25762	
4604	18716	18719	23341	21139	
4605	195	24348	14167	25896	
4606	6745	14147	8765	19281	
4607	23068	23666	9240	17579	
4608	22631	25831	22443	1573	
4609	19289	22458	12201	23837	
4610	1209	6349	8140	22497	
4611	24286	22693	19067	22528	
4612	5650	21215	24955	1482	
4613	24057	11037	18241	19494	
4614	3107	15071	3106	24372	
4615	4268	20519	17082	14531	
4616	2012	18502	2014	18505	
4617	414	6338	15799	18781	
4618	5424	24835	19002	24698	
4619	25913	9251	9252	9253	
4620	11204	25169	22907	25811	
4621	19767	20859	24535	23622	
4622	18619	1912	5110	15167	
4623	11296	6539	15380	24903	
4624	1923	3060	19805	1924	
4625	18724	6808	6809	6810	
4626	8159	18435	23705	2297	
4627	18911	23989	19510	18746	
4628	25350	15070	18394	7811	
4629	26404	18983	18165	18985	
4630	15190	16714	422	19924	
4631	6862	9266	14901	21652	
4632	23121	20566	25166	19413	
4633	24206	4450	3596	19565	
4634	20897	20206	20207	19115	
4635	20228	13802	16154	24732	
4636	5268	5267	5269	25381	
4637	19743	6963	6125	5980	
4638	19469	15572	4556	19470	
4639	26016	19899	21857	18730	
4640	21948	7302	17915	23087	
4641	23466	16522	585	10996	
4642	22987	18679	5732	21774	
4643	18423	6425	23319	22498	
4644	20739	19681	20776	10969	
4645	8496	10267	21858	23266	
4646	19651	20064	24183	24335	
4647	1375	23312	10634	7146	
4648	13573	13571	4996	25907	
4649	19580	13644	5295	19269	
4650	22723	18534	19048	22725	
4651	25810	21104	14427	3840	
4652	21582	19840	21616	21583	
4653	24663	23134	25633	25632	
4654	22988	22393	24785	19305	
4655	12459	17626	15487	22740	
4656	26315	4185	3704	3703	
4657	25817	1577	20682	10075	
4658	13139	22686	22685	21943	
4659	24735	25998	23435	22233	
4660	8248	8247	11868	24609	
4661	6362	17522	3909	25518	
4662	22009	1674	11763	23145	
4663	23708	25667	11184	15392	
4664	4265	6979	13034	18420	
4665	23641	23057	20251	20252	
4666	22377	20022	15516	1899	
4667	5525	26300	5527	19763	
4668	9750	12865	6655	21085	
4669	18880	18879	21811	21813	
4670	24412	22585	17773	3665	
4671	21078	23939	19027	22244	
4672	21922	3175	8328	21921	
4673	18110	18395	16115	18109	
4674	25242	21263	24493	25158	
4675	21002	21752	21753	21165	
4676	15213	22241	21033	21034	
4677	18611	18610	24489	25103	
4678	23828	9458	21195	24412	
4679	4715	21769	7950	9992	
4680	3815	20437	7825	9368	
4681	19133	21996	18483	7892	
4682	21500	21230	12799	2602	
4683	11918	11087	11919	24569	
4684	396	4577	3959	25961	
4685	21943	21941	21942	22685	
4686	25303	24922	7090	3930	
4687	24925	19581	20419	21001	
4688	13913	6406	1956	24348	
4689	15742	26017	1582	14466	
4690	25008	22979	7158	21490	
4691	6618	8704	17342	19736	
4692	17279	17237	16349	19501	
4693	7769	5260	2385	19767	
4694	8567	13692	8566	26386	
4695	25329	18604	23805	4769	
4696	15710	11000	10998	22791	
4697	22515	18916	25649	25486	
4698	3715	19036	25012	17822	
4699	20577	18359	18360	21748	
4700	26256	24327	23757	18923	
4701	1487	20687	9848	14952	
4702	23506	21949	5978	1092	
4703	6339	19403	19401	12191	
4704	23840	20669	10288	10289	
4705	22567	19230	17912	22566	
4706	20145	18032	18030	18031	
4707	14861	607	608	24807	
4708	2788	9491	4056	21746	
4709	19305	9734	22988	14059	
4710	21791	10078	21792	24026	
4711	21732	21621	25744	24988	
4712	250	251	982	252	
4713	15830	5174	6585	25454	
4714	18865	18668	22149	18866	
4715	24537	18658	12883	24144	
4716	8943	7834	16383	24935	
4717	19275	26031	1216	19051	
4718	2669	20721	1161	17965	
4719	24562	5848	7225	3706	
4720	6607	7672	7671	24383	
4721	23353	24700	19192	12403	
4722	15277	24013	15278	24401	
4723	16074	16073	19367	9445	
4724	24229	20420	18967	20488	
4725	20147	18646	1234	25796	
4726	23143	14766	23144	14152	
4727	21928	11504	21359	24203	
4728	24136	2091	19383	11287	
4729	25380	1794	1793	14320	
4730	15054	15055	12830	24684	
4731	24187	18548	7194	21716	
4732	18596	13025	13286	15918	
4733	4362	14873	25301	8783	
4734	20094	25925	18578	18667	
4735	18705	13772	16082	16081	
4736	16252	19937	23592	24525	
4737	638	1660	6063	7274	
4738	497	1577	5457	496	
4739	17045	17717	1630	21511	
4740	15573	20157	22151	25528	
4741	24176	19697	17859	20049	
4742	4236	20902	18152	18151	
4743	24666	24706	26186	11049	
4744	26146	18499	25739	20205	
4745	16568	13387	10079	9333	
4746	12580	6047	5700	24434	
4747	15129	20672	9070	20584	
4748	26276	20871	4750	8094	
4749	24076	21642	19980	19206	
4750	24936	19642	20785	19090	
4751	24089	23575	11233	19870	
4752	6516	6515	6514	19218	
4753	11199	11198	13186	25286	
4754	20744	7773	10824	17659	
4755	23548	8627	18367	3521	
4756	22368	1623	24548	12166	
4757	8615	22044	4019	24231	
4758	20572	20573	12617	5481	
4759	23885	20255	24798	18717	
4760	15971	3352	19250	22715	
4761	8376	10192	8377	18649	
4762	22208	23482	18907	22206	
4763	22192	22234	19745	22235	
4764	21084	20814	25541	22138	
4765	435	434	22664	26188	
4766	21693	21694	18464	18463	
4767	16326	25744	24434	23467	
4768	10027	16631	7054	23193	
4769	22043	14692	23182	25852	
4770	18102	20242	11934	18100	
4771	23437	18751	1606	18262	
4772	22566	22567	18667	17912	
4773	19247	14330	548	4089	
4774	18965	8331	17657	18967	
4775	14957	17336	138	20949	
4776	15546	13045	15337	19524	
4777	22674	10954	18061	18058	
4778	901	23392	902	22364	
4779	7942	23116	12762	25459	
4780	9179	9177	9413	20411	
4781	14774	10104	6901	19218	
4782	24398	26064	5142	24812	
4783	20452	1990	1989	8088	
4784	14251	21720	13605	21719	
4785	21099	1728	1727	18110	
4786	10294	10295	1043	20787	
4787	24800	17812	45	25310	
4788	26304	14303	15336	20767	
4789	12415	1113	22177	12890	
4790	21862	20553	18984	20554	
4791	22861	22333	24353	20195	
4792	8221	18040	16493	21834	
4793	10105	16834	13098	15902	
4794	21556	21372	21370	4671	
4795	20601	18371	20433	21081	
4796	14739	4333	10811	26089	
4797	12368	2968	16650	17905	
4798	12459	999	8243	20193	
4799	19669	23776	22418	18131	
4800	17336	7198	16607	17911	
4801	19677	19520	21115	25949	
4802	25134	22579	20220	24972	
4803	4873	12386	1358	20884	
4804	827	12756	24844	3400	
4805	2669	1161	5783	17965	
4806	24724	22774	17338	417	
4807	20399	18643	22799	25968	
4808	724	24721	20652	25538	
4809	23532	20206	19993	20205	
4810	10135	25290	18632	21395	
4811	21370	21556	16469	8985	
4812	25762	20116	3378	13424	
4813	14888	24620	5923	19490	
4814	3057	20800	6286	15806	
4815	4668	9763	11729	21278	
4816	12486	1327	17163	23658	
4817	24036	25137	21610	20033	
4818	21642	20499	24015	25903	
4819	19999	8171	6248	22901	
4820	15694	15514	13927	15346	
4821	22888	17963	19842	21180	
4822	25967	17084	1473	12249	
4823	19752	19515	26154	23925	
4824	2317	19021	12194	3779	
4825	6833	23710	23846	684	
4826	24140	25645	20214	24789	
4827	23496	19299	19300	17869	
4828	10959	19075	23657	12926	
4829	19599	19597	19598	21089	
4830	20773	22984	9812	5938	
4831	3938	2695	2696	24301	
4832	14965	4281	7887	22722	
4833	16884	8051	19821	11395	
4834	105	3179	4398	24284	
4835	4693	1305	26301	18440	
4836	23494	22483	23981	20444	
4837	14130	4267	6013	18017	
4838	20133	22278	18794	3682	
4839	21916	1933	23547	1931	
4840	19528	21073	19527	19529	
4841	5178	18754	12678	19903	
4842	19206	22200	7372	7374	
4843	5192	10035	15091	19424	
4844	6295	15164	7636	20677	
4845	16624	13000	6480	20113	
4846	14289	11996	19209	25245	
4847	13192	4344	4345	18876	
4848	23132	21475	25722	23131	
4849	20295	21399	23964	25061	
4850	11918	24569	16247	11087	
4851	6641	16569	7630	20164	
4852	24929	8959	8960	23677	
4853	23737	23739	23518	22903	
4854	8930	11246	18757	8931	
4855	6390	14353	920	22592	
4856	18983	18163	622	18165	
4857	19086	20310	19424	25310	
4858	14547	22873	25734	18934	
4859	1377	7368	1379	25453	
4860	25070	18413	15808	21762	
4861	21899	25212	19882	24222	
4862	19660	25272	19657	25846	
4863	15737	18692	19608	18694	
4864	25311	10063	23928	21713	
4865	18929	18930	5970	7105	
4866	3890	21139	11114	24945	
4867	13784	19679	19678	18394	
4868	18239	19361	12370	5594	
4869	26204	3750	3751	3752	
4870	24399	25365	13506	23867	
4871	8718	7955	1575	22443	
4872	15841	3023	12679	23045	
4873	20374	18799	20375	20219	
4874	24161	2942	2941	11076	
4875	18424	23628	18073	18426	
4876	24265	10706	10705	11107	
4877	12725	20956	19494	19495	
4878	16524	6333	16144	20474	
4879	18218	10573	10184	10186	
4880	7832	24400	24881	13490	
4881	23494	22483	22052	20390	
4882	16865	22768	23743	25233	
4883	22115	26089	18723	16727	
4884	14950	15567	10809	23960	
4885	3155	20227	25328	6646	
4886	17939	12347	16210	23472	
4887	22047	18960	747	6263	
4888	18159	18158	22077	24710	
4889	22535	3761	3760	7758	
4890	8106	21636	18142	14400	
4891	13294	7440	14445	24336	
4892	21442	20657	21441	18358	
4893	23152	18216	4550	21235	
4894	25890	18595	21574	25959	
4895	16172	10126	13321	24044	
4896	17689	5361	16078	19751	
4897	1438	9496	4869	1439	
4898	1896	5380	15459	21530	
4899	23406	21313	21236	21312	
4900	23785	20114	22245	23118	
4901	15683	3256	3257	18700	
4902	19383	25415	2091	24136	
4903	8172	9888	2407	23512	
4904	19954	21287	15486	16762	
4905	21783	21782	20987	23325	
4906	18435	19147	25413	20552	
4907	1967	6210	1966	19537	
4908	6541	1989	8088	19590	
4909	23948	20496	5420	15341	
4910	19439	21082	19944	19441	
4911	25302	20868	19527	19715	
4912	20984	20015	24677	20985	
4913	17844	3407	5243	18485	
4914	15045	12444	16149	23601	
4915	5238	7541	7539	21561	
4916	20235	10332	19001	12786	
4917	11546	11547	4226	21731	
4918	17960	19507	6432	8878	
4919	23360	13032	8966	2349	
4920	5912	22738	24247	19653	
4921	22597	453	6629	22598	
4922	19910	18429	19911	19914	
4923	1830	1829	23080	24458	
4924	14722	13869	24479	25227	
4925	20202	24777	21275	21486	
4926	23993	23889	7557	11307	
4927	25095	4502	4501	16503	
4928	17997	10388	21345	11788	
4929	5438	4528	4526	20277	
4930	13565	13564	13563	25478	
4931	22426	22424	24158	23605	
4932	22351	26240	5023	15894	
4933	22124	9061	22123	5863	
4934	2910	195	2909	25896	
4935	24155	14489	6264	24869	
4936	7652	7653	3098	25286	
4937	9148	9149	11839	21974	
4938	22770	15525	22501	20981	
4939	22693	26238	23158	18620	
4940	14542	16302	15656	23192	
4941	19460	24934	12171	18636	
4942	21845	10050	10275	3727	
4943	4746	4745	4747	21235	
4944	19819	15975	7088	7087	
4945	24370	23998	18597	18599	
4946	14199	1283	16450	18576	
4947	25276	14557	17043	4759	
4948	19718	8631	1569	1568	
4949	25219	14669	14668	15814	
4950	6443	3529	21780	24147	
4951	22007	18494	19084	19085	
4952	4041	17591	5177	19169	
4953	23438	22452	20446	20448	
4954	2185	24494	819	817	
4955	20008	21254	25308	25137	
4956	20307	17399	24642	23334	
4957	24317	21274	5708	2173	
4958	16113	25353	14722	21800	
4959	23694	23844	13340	13339	
4960	10046	19130	16058	22705	
4961	20441	21846	2970	23611	
4962	1320	18123	18458	8790	
4963	20194	25558	21763	25595	
4964	17024	5460	5458	24539	
4965	20056	20055	6671	6672	
4966	20980	6700	20979	6701	
4967	20596	13107	22390	22391	
4968	9396	16104	9822	19406	
4969	26269	22411	20643	23369	
4970	1742	25540	7213	7985	
4971	18745	19624	3690	19228	
4972	25707	22764	10200	18125	
4973	2930	16094	17705	20930	
4974	23118	23054	22841	26105	
4975	10166	24181	10165	1607	
4976	19994	4143	8179	26335	
4977	18849	9998	9999	26084	
4978	25441	20986	21121	18371	
4979	21863	19164	11725	984	
4980	555	553	6306	18419	
4981	23815	10274	6208	20085	
4982	21007	22347	9927	23320	
4983	20610	10670	6718	19480	
4984	6132	14168	6131	22342	
4985	19379	3568	9293	21272	
4986	3329	6991	13145	26076	
4987	3317	12974	20162	17000	
4988	13784	13785	19679	13783	
4989	24478	12381	17081	7504	
4990	24634	20637	23879	23877	
4991	25198	9447	7369	25781	
4992	1815	22832	7536	16437	
4993	23484	4525	4523	26117	
4994	21376	20725	19640	21377	
4995	6651	2096	9852	24528	
4996	14007	4296	14008	24043	
4997	3531	11163	1978	26231	
4998	1794	1795	5651	23468	
4999	4359	24421	6586	4360	
5000	22303	18812	20887	19647	
5001	17419	2820	14997	25040	
5002	23669	14505	13679	20917	
5003	23335	24046	14769	19148	
5004	11111	18937	11112	19812	
5005	2683	2682	2684	17976	
5006	25618	7618	11255	10910	
5007	21079	3824	15787	15420	
5008	13171	2692	11544	20440	
5009	21366	21364	21365	20689	
5010	466	24294	2586	465	
5011	9475	6966	17431	23719	
5012	22755	7675	10617	3505	
5013	24057	20956	18251	1048	
5014	20811	12435	9041	293	
5015	22371	22661	14443	20164	
5016	21928	18708	21360	11504	
5017	17269	6207	6533	22415	
5018	20391	20389	755	20269	
5019	8376	23289	22382	18649	
5020	24926	16173	14836	6487	
5021	4468	4469	9914	24192	
5022	20304	9947	19042	19070	
5023	22944	17920	24763	24269	
5024	17714	6699	11144	23557	
5025	20213	20560	22515	20378	
5026	23124	24607	18038	20250	
5027	22224	21977	24195	19855	
5028	3032	9524	17608	25036	
5029	2278	17323	2277	18889	
5030	9806	19640	8550	22075	
5031	18220	12580	14991	12581	
5032	5206	1804	3145	21275	
5033	3740	23705	3739	3738	
5034	24763	26234	24926	24742	
5035	19501	18409	24196	21162	
5036	23733	4869	8918	2450	
5037	20973	22617	22652	24347	
5038	24981	19484	12206	22648	
5039	23121	20342	23743	21724	
5040	11924	1002	15646	23036	
5041	19320	6939	20395	19003	
5042	23491	25066	20996	25246	
5043	9960	9259	9961	24158	
5044	10549	16173	17616	24926	
5045	19023	11430	22802	14029	
5046	10565	13277	12695	24672	
5047	18480	1303	21938	18440	
5048	24009	24200	24199	23057	
5049	16725	11535	5540	23308	
5050	5672	20123	17448	16586	
5051	22347	9929	23320	13589	
5052	10074	14881	6121	23398	
5053	6055	1316	6056	24125	
5054	8568	16163	15921	25524	
5055	20284	3834	6101	24842	
5056	26048	11184	21969	25238	
5057	21392	21393	23590	13746	
5058	24779	19877	19878	9137	
5059	21036	21584	21265	21267	
5060	8877	10252	22062	9529	
5061	20026	22431	18820	21922	
5062	18659	18660	9609	12825	
5063	24398	19423	21637	26219	
5064	22739	24141	22549	7487	
5065	3982	9654	8037	20982	
5066	6385	25001	4169	25002	
5067	22727	21138	26102	25580	
5068	25180	5103	14275	7545	
5069	23899	1449	1451	24585	
5070	22230	21132	3116	3114	
5071	20640	24309	16726	26173	
5072	18726	1472	23532	1478	
5073	25599	12072	8649	11013	
5074	25122	23493	20553	22935	
5075	2753	2752	2754	24846	
5076	15609	16072	15608	17931	
5077	23624	7568	301	22353	
5078	26256	21354	17858	23272	
5079	15296	14805	11961	16858	
5080	23751	19529	19714	19713	
5081	16826	10470	24864	19373	
5082	18908	8663	10117	14142	
5083	19279	21832	19280	22560	
5084	8513	7822	7823	25717	
5085	10607	10695	11385	23800	
5086	16611	20552	4858	13914	
5087	21144	4763	12351	4761	
5088	11921	4863	7741	23370	
5089	19304	1567	13980	12251	
5090	20701	400	19838	25784	
5091	18160	24130	18158	24521	
5092	14809	8361	12342	24845	
5093	4751	4917	4257	21582	
5094	3469	898	3471	18201	
5095	18359	13325	18360	18361	
5096	25807	10009	10010	377	
5097	19218	25996	2915	25179	
5098	20019	19917	25571	22830	
5099	13414	4483	5579	18480	
5100	18244	24774	18334	22184	
5101	5342	962	2209	18575	
5102	19735	12208	11495	25134	
5103	3721	6260	12328	22170	
5104	24858	23570	21342	19909	
5105	19391	25660	25569	24884	
5106	26264	732	17909	16767	
5107	26002	1533	1531	1532	
5108	273	1132	11568	26019	
5109	11103	7328	19322	19040	
5110	13034	2668	349	18420	
5111	9898	10342	25706	19142	
5112	6324	6762	19007	22606	
